G06011100069002,,,,,,,,,,2.85,2.89,2.89,0.51,,,,2.2,,,,,,,,,,,,,,,,,,,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,,,,,,,,,,,,,,,,,2.94,2.94,,,,,,,,,,,,,,,,,,,,,,
G06011100070001,,,,,,,,,,3.6,3.01,3.01,1.28,,,,1.99,,,,,,,,,,,,,,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,,,,,,,,,,,,,,,,3.12,3.12,,,,,,,,,,,,,,,,,,,,,,
G06011100070002,,,,,,,,,,,3.3,3.3,1.8,,,,2.13,,,,,,,,,,,,,,,,,,,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98,1.91,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,3.31,
G06011100071001,,,,,,,,,,,4.4,4.4,2.9,2.88,,,2.3,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,
G06011100071002,,,,,,,,,,,5.05,5.05,3.55,2.06,,,3.0,,,,,,,,,,,,,,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,
G06011100071003,,,,,,,,,,,3.94,3.94,2.44,3.5,,,1.84,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,
G06011100072011,,,,,,,,,,,3.7,3.7,2.75,,,,1.37,,,,,,,,,,,,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,3.81,3.81,,,,,,,,,,,,,,,,,,,,,3.45,
G06011100072012,,,,,,,,,,3.48,2.74,2.74,2.07,,,,0.41,,,,,,,,,,,,,,,,,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,2.85,2.85,,,,,,,,,,,,,,,,,,,,,,
G06011100072013,,,,,,,,,,,3.86,3.86,2.4,,,,1.74,,,,,,,,,,,,,,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,,,,3.97,3.97,,,,,,,,,,,,,,,,,,,,,3.28,
G06011100072021,,,,,,,,,,,4.12,4.12,3.45,4.32,,,1.79,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84,
G06011100072022,,,,,,,,,,,,,4.54,1.94,,,3.67,,,,,,,,,,,,,,,,,,,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.23,6.74,3.55,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,
G06011100073001,,,,,,,,,23.28,,,,,,,,,24.96,25.22,,,,,,,,,,,,,,,,,,,,,,23.62,,,,25.44,24.93,24.26,,,,,,,,,,,,,,,,,,,,,,,,,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,,
G06011100074021,,,,,,,,,,,,,,4.61,,,5.98,,,,,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,3.63,,,,,,,,,2.86,2.13,3.72,,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97,
G06011100074022,,,,,,,,,,,,,,1.99,,,4.39,,,,,,,,,,,,,,,,,,,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67,3.94,5.53,3.62,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,
G06011100074023,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,,,,,2.0,1.5,2.86,6.1,7.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83,
G06011100074031,,,,,,,,,,,,,,3.72,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.01,,,,,,,,,,,,,,,,,,,,,,2.46,,,,,,,,,1.68,1.27,2.54,6.03,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76,
G06011100074032,,,,,,,,,,,,,,3.76,,,7.49,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,2.13,,,,,,,,,1.36,0.95,2.22,,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,
G06011100074033,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,0.6,0.97,0.87,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.79,,5.93,
G06011100074051,,,,,,,,,,,,,,5.61,,,,,,,,,,,,,,,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.12,,,,,,,,,,,,,,,,,,,,,,1.23,,,,,,,,,0.86,1.68,1.76,,,,,,,,,,,,,,,,14.31,,,,,,,,,,,,,,,,,,,,,,,14.5,,6.65,
G06011100074052,,,,,,,,,,,,,,5.59,,,,,,,,,,,,,,,,,,,,,14.87,7.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.97,1.66,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.48,,6.62,
G06011100074053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.54,,,,,,,,,,,,,,,,,,,,,,,,,21.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29,,,,,,,,,7.9,8.59,7.45,,,,,,,,,,,,,18.39,,,20.95,,,,,,,,,,,,,,,,,21.22,,,,,,21.14,,,
G06011100074061,,,,,,,,,,,,,,4.79,,,,,,,,,,,,,,,,,,,,,13.22,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45,,,,,,,,,,,,,,,,,,,,,,3.11,,,,,,,,,2.33,1.6,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.83,,5.82,
G06011100075051,,,,,,,,5.14,,,,,,,,,,,,,6.13,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,2.21,,,,,,,,,,,,,,,,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.43,1.06,,,,,,,,,,,,,,,1.61,,,,,,1.85,,,
G06011100075052,,,,,,,,5.02,,,,,,,,,,,,,6.02,,,,,,,,,,,,,,1.54,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,1.15,0.95,,,,,,,,,,,,,,,2.56,,,,,,0.98,,,
G06011100075061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.95,13.22,14.81,,,,,,,,,,,,,,,,2.55,2.74,2.64,,,,,,,,,,,,,,,4.08,,,,,,1.59,,,
G06011100075062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,2.43,,,,,,,,,,,,,,,,4.4,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48,,,2.14,2.55,3.12,,,,,,,,,,,,,,,1.55,,,,,,3.08,,,
G06011100075063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,,4.26,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,,,1.3,1.73,2.36,,,,,,,,,,,,,,,1.4,,,,,,2.35,,,
G06011100075064,,,,,,,,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.65,13.92,,,,,,,,,,,,,,,,,1.64,1.83,1.92,,,,,,,,,,,,,,,2.6,,,,,,1.42,,,
G06011100075065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,3.81,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,,,2.29,2.73,3.36,,,,,,,,,,,,,,,1.45,,,,,,3.38,,,
G06011100075071,,,,,,,,6.98,,,6.86,6.86,,,,,7.49,,,,,,,,,,,,,,,,,,,6.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.27,,,,,,,,,,,,,,,,,6.42,6.42,,,,,,,,,,,,,,,,,,,3.88,,,
G06011100075072,,,,,,,,4.55,,,,,,,,,,,,,5.7,,,,,,,,,,,,,,2.59,5.66,,,,,,,,,,,,,,,,,,,,,,,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,2.2,1.39,,,,,,,,,,,,,,,3.62,,,,,,2.2,,,
G06011100075073,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,8.83,,,,,,,,,,,,,,,,,,,,,,,,4.98,,,,,,,,,,,,,,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,3.03,2.25,,,,,,,,,,,,,,,4.4,,,,,,0.99,,,
G06011100075081,,,,,,,,,,3.89,2.58,2.58,3.64,,,,2.39,,,,,,,,,,,,,,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,,,,,,2.69,2.69,,,,,,,,,,,,,,,,,,,,,,
G06011100075082,,,,,,,,,,3.46,2.15,2.15,3.24,,,,2.0,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,,,,,,,,,,,,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,
G06011100075091,,,,,,,,8.63,,,,,,5.41,,,3.95,,,,,,,,,,,,,,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09,5.36,6.95,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15,,,
G06011100075092,,,,,,,,6.31,,,2.6,2.6,4.14,,,,2.76,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,2.71,2.71,,,,,,,,,,,,,,,,,,,,,,
G06011100075101,,,,,,,,6.14,,,3.4,3.4,4.9,,,,3.59,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,,,,,,,,,,,,,,,,3.13,3.13,,,,,,,,,,,,,,,,,,,,,,
G06011100075102,,,,,,,,8.58,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,5.61,,,3.65,,,,,,,,,,,,,,8.91,,8.3,,,,,,,,,,,,,,,,,,,,,9.1,,,
G06011100075103,,,,,,,,6.64,,,2.93,2.93,4.35,,,,2.93,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,,3.04,3.04,,,,,,,,,,,,,,,,,,,,,,
G06011100075111,,,,,,,,,,,,,,,,,,,,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,5.28,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,,,,,,,,,5.37,,,,5.28,,,5.28,5.28,7.52,,,,,,,,,,,,,,,,,,8.11,,,,,,,,,
G06011100075112,,,,,7.51,,,,,,,,,,,,,,,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.87,,,,,,,,,,,,,,,,6.13,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22,,,,6.13,,,6.13,6.13,8.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100075121,,,,,3.05,,,,,,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,1.47,,,1.47,1.47,3.64,,,,,,,,,,,,,,,,,,4.22,,,,,,,,,
G06011100075122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,2.21,,,,,,,,,,,,,,,,3.25,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,,3.33,3.33,,2.31,2.74,,,,,,,,,,,,,,,,1.47,,,,,,,,,
G06011100075131,,,,,,,,5.05,,,,,,,,,,,,,6.06,,,,,,,,,,,,,,1.91,7.57,,,,,,,,,,,,,,,,,,,,,,,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,1.76,0.98,,,,,,,,,,,,,,,3.14,,,,,,0.28,,,
G06011100075141,,,,,,,,5.53,,,,,,,,,,,,,6.67,,,,,,,,,,,,,,3.57,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,3.18,2.37,,,,,,,,,,,,,,,4.6,,,,,,3.18,,,
G06011100075142,,,,,,,,5.6,,,,,,,,,,,,,7.12,,,,,,,,,,,,,,4.02,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43,3.63,2.82,,,,,,,,,,,,,,,,,,,,,3.62,,,
G06011100075143,,,,,,,,3.04,,,,,,,,,,,,,5.63,,,,,,,,,,,,,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,4.09,,,,,,,,,,,,,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,3.06,1.88,,,,,,,,,,,,,,,3.89,,,,,,3.06,,,
G06011100076061,,,,,,,,7.06,,9.58,8.57,8.57,,,,,,,,,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,,,,,,,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.13,8.13,,,,,,,,,,,,,,13.39,,,,,,,,
G06011100076071,,,,,,,,4.38,,6.8,5.79,5.79,,,,,7.48,,,,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,,,,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35,5.35,,,,,,,,,,,,,,,,,,,,,,
G06011100076072,,,,,,,,,,11.61,10.6,10.6,12.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.82,,,,,,,,,,,,,,,,,,,,4.08,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.39,,,,,,,,,,,,10.16,10.16,,,,,,,,,,,,,,,,,,,,,,
G06011100076091,,,,,,,,5.38,,7.8,6.79,6.79,,,,,8.48,,,,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,,,,,,,,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35,6.35,,,,,,,,,,,,,,,,,,,,,,
G06011100076101,,,,,,,,4.7,,7.12,6.11,6.11,,,,,,,,,4.91,,,,,,,,,,,,,,,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,,,,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67,5.67,,,,,,,,,,,,,,,,,,,,,,
G06011100076102,,,,,,,,4.3,,6.72,5.71,5.71,,,,,,,,,4.69,,,,,,,,,,,,,,,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,5.27,,,,,,,,,,,,,,,,,,,,,,
G06011100076111,,,,,,,,5.06,,7.58,6.57,6.57,,,,,,,,,3.53,,,,,,,,,,,,,,,7.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13,6.13,,,,,,,,,,,,,,,,,,,,,,
G06011100076112,,,,,,,,6.28,,8.8,7.79,7.79,9.67,,,,,,,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35,7.35,,,,,,,,,,,,,,,,,,,,,,
G06011100076121,,,,,,,,5.14,,7.66,6.65,6.65,,,,,,,,,4.13,,,,,,,,,,,,,,,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21,6.21,,,,,,,,,,,,,,,,,,,,,,
G06011100076122,,,,,,,,,,9.0,7.99,7.99,9.86,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,14.51,,,,,,,,,,,,,,,,,,,,1.53,,,,,,,,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.55,7.55,,,,,,,,,,,,,,,,,,,,,,
G06011100076131,,,,,,,,5.78,,8.3,7.29,7.29,,,,,,,,,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,,,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,6.85,6.85,,,,,,,,,,,,,,,,,,,,,,
G06011100076132,,,,,,,,2.33,,,5.32,5.32,,,,,,,,,4.05,,,,,,,,,,,,,,,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,4.88,4.88,,,,,,,,,,,,,,,,,,,,,,
G06011100076141,,,,,,,,6.92,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,7.11,,,,,,,,,,,,,,,,,,,,,,,,,7.21,,,,,4.32,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53,6.72,5.47,,,,,,,,,,,,,,,,,,,,,6.73,,,
G06011100076142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100076143,,,,,,,,5.58,,,,,,,,,,,,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.32,6.52,5.27,7.44,7.44,,,,,,,,,,,,,,,,,,,6.53,,,
G06011100076144,,,,,,,,5.03,,,7.33,7.33,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21,6.89,6.89,,,,,,,,,,,,,,,,,,,6.47,,,
G06011100077001,,,,,,,,2.23,,,,,,,,,,,,,5.65,,,,,,,,,,,,,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,4.11,,,,,,,,,,,,,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,3.08,1.9,,,,,,,,,,,,,,,3.91,,,,,,3.08,,,
G06011100077002,,,,,,,,4.23,,,,,,,,,,,,,5.17,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,2.39,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,1.15,0.66,,,,,,,,,,,,,,,2.2,,,,,,1.74,,,
G06011100077003,,,,,,,,3.75,,,,,,,,,,,,,4.89,,,,,,,,,,,,,,2.29,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,,,,,,,,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.89,0.65,,,,,,,,,,,,,,,2.66,,,,,,1.91,,,
G06011100078001,,,,,,,,4.75,,,,,,,,,,,,,5.68,,,,,,,,,,,,,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.44,1.17,,,,,,,,,,,,,,,1.41,,,,,,2.4,,,
G06011100078002,,,,,,,,5.45,,,,,,,,,,,,,6.45,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,2.51,,,,,,,,,,,,,,,,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.75,1.38,,,,,,,,,,,,,,,1.91,,,,,,2.16,,,
G06011100079011,,,,,4.86,,,5.62,,,,,,,,,,,,,5.08,,,,,,,,,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,2.32,2.05,,,,,,,,,,,,,,,2.28,,,,,,3.28,,,
G06011100079012,,,,,,,,5.37,,,,,,,,,,,,,5.37,,,,,,,,,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,2.06,1.8,,,,,,,,,,,,,,,1.99,,,,,,3.02,,,
G06011100079013,,,,,,,,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,3.93,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,2.04,1.77,,,,,,,,,,,,,,,1.56,,,,,,3.0,,,
G06011100079031,,,,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,,,,,,,,,,,,5.15,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.24,,,,,,3.45,3.88,3.93,,,,,,,,,,,,,,,3.07,,,,,,,,,
G06011100079041,,,,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,3.21,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,2.7,2.76,,,,,,,,,,,,,,,1.89,,,,,,3.99,,,
G06011100079042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,3.19,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,,,,,,1.93,2.36,2.43,,,,,,,,,,,,,,,1.56,,,,,,3.66,,,
G06011100079043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,3.37,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,,,,,,1.82,2.25,2.38,,,,,,,,,,,,,,,1.44,,,,,,3.61,,,
