G06001900050002,,,,,,,,,,,,,,,,,,2.38,,,,,,,,,,,,1.75,,,0.79,,1.41,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,,,,,2.59,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,,,,2.0,,,
G06001900050003,,,,,,,,,,,,,,,,,,1.66,,,,,,,,,,,,2.15,,,0.44,,0.69,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,1.95,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,2.4,,,
G06001900051001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,,1.5,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,,1.56,,1.38,1.88,,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,,,,,,,0.49,,,
G06001900051002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,1.37,1.89,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,,,1.81,,,,,,,1.23,,,,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,,,,,,,,0.69,,,
G06001900051003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,,,1.03,,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,,,2.03,,,,1.7,,,1.58,,,,,,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,,,,,,,,0.96,,,
G06001900051004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,0.52,,1.64,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,,,1.92,,,,,,,2.16,,,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,,,,,,,,1.54,,,
G06001900051005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,1.01,,2.13,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,,,1.42,,1.84,,,,,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,,,0.94,,,
G06001900052021,,,,,,,,,,,,,,,,,,,1.31,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,,1.56,1.39,1.52,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,,1.66,,,,,,,1.51,,,,,,,,,,,
G06001900052022,,,,,,,,,,,,1.63,,,,,,,,,,,,,,,,,,1.81,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,1.44,0.38,0.37,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,,,,,,,1.52,,,
G06001900052031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,1.41,1.64,1.14,1.64,,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,,,0.2,,,
G06001900052032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,,,1.75,1.26,0.76,1.26,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,,,,,,,1.37,,,
G06001900052041,,,,,,,,,,,,,,,,,,,1.83,,,,,,,,,,,0.67,,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,0.54,1.37,0.87,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,0.79,,,
G06001900052042,,,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,0.47,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,,,0.79,1.8,1.3,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,0.62,,,
G06001900052043,,,,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,0.89,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.71,1.16,0.66,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,1.17,,,
G06001900053011,,,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,0.79,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,0.45,1.75,1.25,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.56,,,
G06001900053012,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,0.44,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,,0.53,2.09,1.59,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,,,1.29,,,
G06001900053013,,,,,,,,,,,,,,,,,,,1.97,,,,,,,,,,,1.02,,,1.28,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,,,,,1.87,,,1.22,,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,,,,1.32,,,
G06001900053021,,,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,1.42,,,0.78,2.17,1.67,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,,,,0.83,,,,,,,,,,,
G06001900053022,,,,,,,,,,,,,,,,,,2.61,1.92,,,,,,,,,,,1.48,,,2.02,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,2.32,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,,,,,,,1.78,,,
G06001900053041,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,,,,,1.26,,,1.31,2.0,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,1.8,,,,,,,1.48,,,,,,,,,,,
G06001900053042,,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,2.16,2.84,2.35,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,1.02,,,,,,,2.24,,,,,,,,,,,
G06001900053043,,,,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,,,2.07,2.64,2.26,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,0.89,,,,,,,2.24,,,,,,,,,,,
G06001900053051,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,0.76,1.45,0.96,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,,2.16,,,,,,,0.93,,,,,,,,,,,
G06001900053052,,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,1.92,2.01,2.11,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,1.5,,,,,,,2.09,,,,,,,,,,,
G06001900054031,,,,,,,,,,,,,,,,,,2.61,1.69,,,,,,,,,,,1.84,,,2.76,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,2.13,,,1.49,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,
G06001900054032,,,,,,,,,,,,,,,,,,2.41,2.16,,,,,,,,,,,1.98,,,2.51,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,2.83,,,2.61,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,,,,,,,,,,,
G06001900054033,,,,,,,,,,,,,,,,,,2.61,1.69,,,,,,,,,,,2.07,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,2.13,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,2.56,,,,,,,1.78,,,,,,,,,,,
G06001900054051,,,,,,,,,,,,,,,,,,2.0,,,,,2.11,,2.53,2.53,2.53,2.49,2.53,,,1.96,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900054052,,,,,,,,,,,,,,,,,,2.41,,,,,2.33,,2.1,2.1,2.1,2.07,2.1,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,,,,,,,,,,,,,
G06001900054053,,,,,,,,,,,,,,,,,,,2.75,,,,2.87,,1.58,1.58,1.58,1.55,1.58,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,,,,,,,,,,,,,
G06001900054061,,,,,,,,,,,,,,,,,,2.52,,,,,1.65,,2.02,2.02,2.02,1.98,2.02,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,,,,,,,,,,,,,,
G06001900054062,,,,,,,,,,,,,,,,,,3.0,,,,,1.8,,1.46,1.46,1.46,1.43,1.46,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,,,,,,,,,,,,,
G06001900054063,,,,,,,,,,,,,,,,,,,,,,,2.97,,1.46,1.46,1.46,1.42,1.46,,,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,,,,,
G06001900054071,,,,,,,,,,,,,,,,,,,,,,,3.2,,1.26,1.26,1.26,1.23,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,,,,,,,,2.45,,,,,,
G06001900054072,,,,,,,,,,,,,,,,,,,,,,,,,1.35,1.35,1.35,1.41,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,2.77,,,1.92,,,,,,
G06001900054081,,,,,,,,,,,,,,,,,,,1.44,,,,,,2.74,2.74,2.74,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,1.56,,,,,,,,,2.69,,,2.19,,,,,,
G06001900054091,,,,,,,,,,,,,,,,,,,2.21,,,,,,2.04,2.04,2.04,2.01,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,3.01,,,,,,,,,,,,,,,,,,
G06001900054092,,,,,,,,,,,,,,,,,,2.53,2.52,,,,,,2.34,2.34,2.34,2.31,2.34,,,2.95,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900054101,,,,,,,,,,,,,,,,,,1.92,2.43,,,,,,,,,,,1.95,,,1.93,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,2.34,,,2.79,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,
G06001900054102,,,,,,,,,,,,,,,,,,1.93,2.92,,,,2.52,,,,,,,2.44,,2.36,2.45,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,2.35,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900055031,3.19,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,2.93,1.38,2.64,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38,3.38,,,,,,,,,,,3.28,,,,,,,,,,,,,,
G06001900055032,2.4,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,3.26,1.03,2.35,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,2.14,,,,,,,,,,,4.38,,,,,,,,,,,,,,
G06001900055041,0.72,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,2.49,1.74,1.58,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96,,,,,,1.14,1.14,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900055051,1.42,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,1.45,2.25,0.62,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.01,2.01,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900055071,,,,1.22,,,,,,,,,,,,,,,,,,,,,1.87,1.87,1.87,1.84,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,,1.66,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,,,,,,,,,,,,,,
G06001900055072,,,,1.83,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.97,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,2.28,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,
G06001900055081,,,,0.94,,,,,,,,,,,,,,,,,,,,,2.1,2.1,2.1,2.17,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.44,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,,,,,,,,,,,,,,
G06001900055082,,,,1.39,,,,,,,,,,,,,,,,,,,,,1.78,1.78,1.78,1.85,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,,,,,,,,,,,,,,,,,,2.05,,,,,,,,,,,,,,
G06001900055091,,,,2.14,,,,,,,,,,,,,,,,,,,,,1.32,1.32,1.32,1.39,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,2.32,2.32,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,
G06001900055092,,,,2.43,,,,,,,,,,,,,,,,,,,,,0.92,0.92,0.92,0.98,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,3.01,3.01,,,,,,,,,,,,,2.24,,,,,,,,2.52,,,,,,
G06001900055101,,,,2.88,,,,,,,,,,,,,,,,,,,2.29,,0.54,0.54,0.54,0.51,0.54,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,
G06001900055102,,,,1.85,,,,,,,,,,,,,,,,,,,2.89,,0.6,0.6,0.6,0.64,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,
G06001900055103,,,,2.65,,,,,,,,,,,,,,,,,,,2.55,,0.32,0.32,0.32,0.29,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,
G06001900055121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,2.26,,1.1,1.1,1.1,,,,,2.55,,,,,,,,,,,,,2.83,,,3.28,,,,1.95,,
G06001900055122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,1.48,,1.95,1.95,1.95,,,,,2.43,,,2.6,,,,,,,,,,2.82,,,,,,,1.92,,
G06001900055131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,3.15,,0.69,0.69,0.69,,,,,1.9,,,,,,,,,,,,,2.09,,,2.32,,,,1.99,,
G06001900055132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,,1.2,1.2,1.2,,,,,1.35,,,2.25,,,,,,,,,,1.54,,,2.08,,,,1.43,,
G06001900055141,,,,,,,,,,,,,,,,,,,,,,,,,2.16,2.16,2.16,2.22,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,,,1.7,1.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900055142,,,,3.02,,,,,,,,,,,,,,,,,,,,,2.43,2.43,2.43,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,,,1.46,1.46,1.46,,,,,,,,,,,,,,,,,,,,,1.78,,,,,,
G06001900055143,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.2,2.2,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,,,1.97,1.97,1.97,,,,,,,,,,,,,,,,,,2.05,,,1.21,,,,,,
G06001900055151,4.12,,,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35,,5.59,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,6.8,6.8,6.8,3.83,3.83,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900055161,,,,2.29,,,,,,,,,,,,,,,,,,,,,2.98,2.98,2.98,2.95,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24,2.2,1.7,1.95,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,,,,,,,,,,,,,,
G06001900055162,2.5,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,1.19,2.3,0.78,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,3.09,,,,,,,,,,,2.16,,,,,,,,,,,,,,
G06001900055163,,,,1.83,,,,,,,,,,,,,,,,,,,,,2.53,2.53,2.53,2.5,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,1.99,1.55,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,
G06001900055171,1.63,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,2.49,0.47,1.58,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,1.93,,,,,,,,,,,3.72,,,,,,,,,,,,,,
G06001900055172,2.97,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,2.55,1.17,2.03,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16,3.16,,,,,,,,,,,2.91,,,,,,,,,,,,,,
G06001900055173,1.98,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,1.6,2.21,0.38,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,2.57,,,,,,,,,,,2.75,,,,,,,,,,,,,,
G06001900055181,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13,3.28,,4.3,4.3,4.3,,,,4.81,5.46,,,,,,,,,,,,,,,,,,,,4.94,,
G06001900055201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,2.3,,2.98,2.98,2.98,,,,,4.31,,,4.47,,,,,,,,,,4.7,,,,,,,3.79,,
G06001900055202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,2.25,,2.0,2.0,2.0,,,,,3.27,,,3.44,,,,,,,,,,3.66,,,,,,,2.76,,
G06001900055203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,1.97,,2.81,2.81,2.81,,,,3.7,3.98,,,,,,,,,,,,,4.37,,,,,,,3.46,,
G06001900055221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,3.02,,1.23,1.23,1.23,,,,,3.0,,,,,,,,,,,,,3.24,,,3.68,,,,2.36,,
G06001900055222,,,,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,2.92,,2.31,2.31,2.31,4.85,4.85,,,,,,,,,,,,,,,,,,,,,,,3.29,,
G06001900055223,3.22,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,1.26,1.26,1.26,3.81,3.81,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900055224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,2.59,,1.93,1.93,1.93,,,,,3.44,,,,,,,,,,,,,3.83,,,4.27,,,,2.9,,
G06001900055241,,,,2.31,,,,,,,,,,,,,,,,,,,,,3.05,3.05,3.05,,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,,1.98,1.98,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
