,106610217,106610297,112746734,112748276,116268231,121347781,151326395,178352226,193849643,195463192,195463195,195463215,195463236,195463246,195463249,195463272,195463282,195463289,195463312,195463335,195463378,195463401,195463409,195463411,195463503,1967292,237994252,238128685,238128686,238130018,238130025,239147680,240216882,261183211,261477840,272224861,273804084,274704090,274714293,279275102,281757473,281972139,284577883,284578059,284658526,284658527,307063692,307063759,318174614,330700863,330970249,330970265,330970314,344189632,35073459,352169992,35285827,353893611,375009814,375011811,375012179,375012372,393293673,393312620,416476759,442588084,447537123,453453554,453453555,460142773,484987523,498111400,498978787,500792236,522998648,544299977,544907998,544908003,544908009,545103161,545956805,546245486,547321963,556619044,564790532,564790533,564790534,565275314,565275326,565275349,565624441,565843862,565843870,566414987,566414998,567618963,568837643,574259698,574259979,574260373,574612473,574612479,576941989,605780527,640354885,675557972,690889877,691908350,691908353,691924018,691924020,691924031,691924034,691942964,691942978,692359155,693686593,699519757,699519758,699519855,708693961,721037770,722008965,735387807,771525362,771525363,777207288,778685261,779792787,782894949,784079888,7851877,792379185,793301549,793388297,794678180,798190499,798197815,798197840,832653846,832704560,863721376,889987606,889987607,945216838
G06009701526005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.07,,,,,,,,,,,,,,,,,,,,,,,,,6.38,,,,,,,,,,,,,,,,,,,,,,,7.49,7.75,7.71,8.17,6.25,6.52,,,,,9.45,,,,,,,,,,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701526006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83,0.89,,,,,,,,,,,,,,,,,,,,,,,0.94,1.19,1.14,1.57,0.76,1.03,,,,,3.1,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701527011,,,,,,,,,5.19,,,,,,,,,,2.3,,,,5.51,5.52,,,,,,,,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74,5.7,,,,
G06009701527012,,,,,,,,,,,,,,,,,,,1.52,,,,4.74,,,,,,,,,,2.59,,3.82,,2.04,,,,,,,,,,,,,,,,,,,,,,4.28,,,,,,,,,1.56,1.56,,,,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,
G06009701527013,,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,,,,,3.25,,4.48,,2.39,,,,,,,,,,,,,,,,,,,,,5.1,4.94,,,,,,,,,2.22,2.22,,,,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62,,,,,
G06009701527014,,,,,,,,,3.46,,,,,,,,,,0.57,,,,3.79,3.79,,,,,,,,,2.66,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,,,,,
G06009701527015,,,,,,,,,3.44,,,,,,,,,,0.55,,,,3.76,3.77,,,,,,,,,3.14,,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
G06009701527021,,,,,,,,,3.85,,,,,,,,,,2.48,,,,3.42,,,,,,,,,,3.96,,,,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,2.94,,,,5.24,,,,,,,,,,,,,,,,,,,,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,,,,,
G06009701527022,,,,,,,,,,,,,,,,4.19,,,,,,,,,,,,,,,,,2.49,,3.73,,0.56,,,,,,,,,,,,,,,,,,,,,3.28,4.18,,,,,,,,,1.46,1.46,,,,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701527023,,,,,,,,,,,,,,,,,,,2.84,,4.05,,,,,,,,,,,,2.69,,3.93,,1.11,,,,,,,,,,,,,,,,,,,,,3.82,,,,,,,,,,1.66,1.66,,,,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701527024,,,,,,,,,4.33,,,,,,,,,,1.8,,,,4.17,,,,,,,,,,2.65,,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,1.62,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,
G06009701527025,,,,,,,,,,,,,,,,,,,2.27,,,,,,,,,,,,,,3.09,,4.32,,1.54,,,,,,,,,,,,,,,,,,,,,4.25,4.78,,,,,,,,,2.06,2.06,,,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71,,,,,
G06009701528011,,,,,,,,,,,,,,,,3.12,3.23,,,,,,,,,,,,,,,,2.49,,3.1,,2.3,,,,,,,,,,,,,,,,,,,,,3.39,3.55,,,,,,,,,1.46,1.46,,,,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701528012,,,,,,,,,,,,,,,,2.13,2.24,,,,,,,,,,,,,,,,2.08,,2.11,,2.92,,,,,,,,,,,,,,,,,,,,,2.3,2.57,,,,,,,,,2.08,2.08,,,,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701528013,,,,,,,,,,,,,,,,2.52,2.63,,,,,,,,,,,,,,,,2.64,,2.67,,2.64,,,,,,,,,,,,,,,,,,,,,2.65,3.13,,,,,,,,,1.8,1.8,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701528014,,,,,,,,,,,,,,,,1.66,1.77,,,,2.57,,,,,,,,,,,,1.68,,1.71,,3.18,,,,,,,,,,,,,,,,,,,,,1.8,2.17,,,,,,,,,,,,,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701528015,,,,,,,,,,,,,,,,1.71,1.82,,,,2.62,,,,,,,,,,,,2.07,,2.1,,2.98,,,,,,,,,,,,,,,,,,,,,1.84,2.55,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701528021,,,,,,,,,,,,,,,,1.54,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,1.93,,,1.36,1.84,,,,,,,1.44,,,,1.34,,,,,,,,,,,,,,
G06009701528022,,,,,,,,,,,,,,,,1.32,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,1.7,,,1.08,,,,,,,,1.25,,,,1.06,,,,,,,,,,,,,,1.8
G06009701528023,,,,,,,,,,,,,,,,1.4,1.51,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,1.23,,,,,,,,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,,,,1.79,,,,,,,,1.76,,,,1.78,,,,,,,,,,,,,,
G06009701528024,,,,,,,,,,,,,,,,1.13,1.35,,,,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,,,,,,,2.01,,1.0,2.26,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,,,,,,,,,,,,1.71,,,,,,,,,,,,,,
G06009701528025,,,,,,,,,,,,,,,,0.94,1.24,,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,,,,,,,,0.8,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,1.53,,,,,,,,,,,,1.52,,,,,,,,,,,,,,2.26
G06009701529031,,,,,,,,,,2.0,,,,,,0.86,0.66,,,,,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,1.02,,,,,,,0.45,,1.7,1.57,,,,,,,,,,,1.45,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701529032,,,,,,,,,,1.93,,,,,,0.4,0.71,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,,,,,1.37,,,,,,,1.36,,0.93,2.3,,,,,,,,,,,,,,,,,,,,,,,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,,,,,,,,,,,,,,
G06009701529033,,,,,,,,,,,,,,,,0.66,0.77,,,,1.85,,,,,,,,,,,,,,2.07,,,,,,,,,,,,,,1.49,,,,,,,1.43,,1.07,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,,,,,,,1.79,,,,,,,,,,,,,,
G06009701529034,,,,,,,,,,,,,,,,0.77,0.88,,,,1.95,,,,,,,,,,,,,,2.18,,,,,,,,,,,,,,1.59,,,,,,,1.53,,1.18,2.44,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701529041,,,,,,,,,,,,,,,,0.95,1.06,,,,,,,,,,,,,,,,1.68,,0.96,,,,,,,,,,,,,,1.77,,,,,,,1.71,,1.79,1.42,,,,,,,,,,,2.09,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701529042,,,,,,,,,,2.53,,,,,,1.53,1.42,,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,1.58,,,,,,,0.97,,2.36,0.58,,,,,,,,,,,0.8,,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701529043,,,,,,,,,,,,,,,,0.97,1.08,,,,,,,,,,,,,,,,1.85,,1.14,,,,,,,,,,,,,,1.79,,,,,,,1.35,,1.81,1.25,,,,,,,,,,,1.46,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701529044,,,,,,,,,,,,,,,,1.85,1.96,,,,,,,,,,,,,,,,1.29,,0.05,,,,,,,,,,,,,,2.29,,,,,,,1.68,,2.69,0.51,,,,,,,,,,,1.31,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701529051,,,,,,,,,,,,,,,,1.37,1.48,,,,,,,,,,,,,,,,1.58,,1.37,,3.49,,,,,,,,,,,,2.2,,,,,,,2.14,,2.21,1.83,,,,,,,,,,,,,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701529052,,,,,,,,,,,,,,,,1.77,1.88,,,,,,,,,,,,,,,,0.78,,0.83,,,,,,,,,,,,,,2.59,,,,,,,2.16,,2.61,1.29,,,,,,,,,,,2.09,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701529053,,,,,,,,,,,,,,,,1.46,1.57,,,,,,,,,,,,,,,,1.16,,1.04,,,,,,,,,,,,,,2.28,,,,,,,2.09,,2.3,1.5,,,,,,,,,,,2.2,,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701529061,,,,,,,,,,,,,,,,4.63,4.74,,,,,,,,,,,,,,,,2.08,,3.32,,4.14,,,,,,,,,,,,,,,,,,,,,,3.77,,,,,,,,,2.28,2.28,4.57,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701529062,,,,,,,,,,,,,,,,4.76,4.87,,,,,,,,,,,,,,,,4.1,,3.33,,,,,,,,,,,,,,,,,,,,,4.3,,,3.79,,,,,,,,,,,3.93,,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,2.21,,,,,,,,,,,,,,,,,,,,,,,
G06009701530011,,,,,,,,,,,,,,,,1.09,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.38,,,0.76,1.29,,,,,,,,,,,0.75,,,,,,,,,,,,,,1.49
G06009701530012,,,,,,,,,,1.34,,,,,,0.86,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,1.4,,0.82,,,,,,,,,,,,,1.46,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,2.08
G06009701530013,,1.3,,,,,,,,0.8,,,,,,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,1.71
G06009701530021,,1.27,,,,,,,,0.59,,,,,,1.56,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,1.24,,,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67
G06009701530022,,0.81,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,,,,0.57,,,,,,,0.66,,,,,,0.89,,,,1.14,1.22,,,,,,,,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,
G06009701530023,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.71,0.71,0.67,,,,0.78,,,,,,,,0.12,,,,,,0.13,,,,0.58,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701530024,,0.53,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.68,,,,,,,0.3,,,,,,,0.51,,,,,,0.67,,,,0.57,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
G06009701530025,,0.4,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.85,,0.82,,,,,0.57,,,,,,,0.25,,,,,,0.48,,,,0.73,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701530031,,1.64,,,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,,,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,1.5,,,,,,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,,,,1.92,1.87,,,,,,,,,,,,,,,,
G06009701530032,,0.77,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,,,0.94,,,,,,,0.55,,,,,,0.59,,,,1.1,1.18,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,1.04,,,,,,,,,,,,,,,,
G06009701530033,,0.93,,,,,,,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,0.74,,,,,,,0.73,,,,,,0.79,,,,1.26,1.35,,,,,,,,,,,,,,,,,,,,,,1.49,,,,,1.23,,,,,,,,,,,,,,,,
G06009701530034,,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,,,,,,,2.05,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,,,,,,1.64,,,,1.93,1.91,,,,,,,,,,,,,,,,
G06009701530051,,,,,,,,,,,,,,,,,3.73,,,,,,,,,,,,,,,,,,3.13,,,,,,,,,,,,,,3.51,,,,,,,2.94,,,2.95,4.15,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,1.81,,,,1.61,,,,,,,,,,,,,,,,,,,,,,,
G06009701530052,,,,,,,,,,,2.49,,,,,,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,3.15,2.93,2.96,3.04,2.49,,,,,3.68,,,,2.41,,,,,,,,,,,,,,,,,,,,,,,
G06009701530053,,,,,,,,,,,3.96,,,,,,,3.88,,,,,,,,,,,,,,,,,3.45,,,,,,,,,,,,,,,,,,,,,3.51,,,3.27,,,,,,,,,,,3.15,,,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61,,,,,2.85,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,
G06009701530054,,,,,,,,,,2.75,,,,,,2.86,2.67,,,,,,,,,,,,,,,,,,2.07,,,,,,,,,,,,,,2.45,,,,,,,1.89,,,1.89,,,,,,,,,,,1.25,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701530055,,,,,,,,,,3.01,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,2.93,,,,2.55,,,,,,,,,,2.29,,,,,,,,,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,,,,,,2.5,,,,2.8,,,,,,,,,,,,,,,,,
G06009701530056,,,,,,,,,,2.84,,,,,,3.08,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,,,2.11,,,2.11,,,,,,,,,,,1.47,,,,,,,,,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,
G06009701530061,,,,,,,,,,2.56,,,,,,3.25,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,,,2.42,,,,2.38,,,,,,,,,,1.78,,,,,,,,,,,,,,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,
G06009701530062,,,,,,,,,,1.73,,,,,,1.89,1.7,,,,,,,,,,,,,,,,,,1.91,,,,,,,,,,,,,,1.43,,,,,,,0.91,,,1.73,,,,,,,,,,,1.09,,,,,,,,,,,,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701530063,,,,,,,,,,1.57,,,,,,1.73,1.53,,,,,,,,,,,,,,,,,,2.01,,,,,,,,,,,,,,1.27,,,,,,,0.75,,,1.83,,,,,,,,,,,1.18,,,,,,,,,,,,,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701530064,,,,,,,,,,2.53,,,,,,1.53,1.43,,,,,,,,,,,,,,,,,,0.82,,,,,,,,,,,,,,1.59,,,,,,,0.98,,,0.64,,,,,,,,,,,0.86,,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701530065,,,,,,,,,,1.6,,,,,,1.21,1.01,,,,,,,,,,,,,,,,,,1.73,,,,,,,,,,,,,,0.86,,,,,,,0.22,,,1.55,,,,,,,,,,,1.38,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701530066,,,,,,,,,,2.39,,,,,,1.58,1.43,,,,,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,,1.44,,,,,,,0.83,,,1.03,,,,,,,,,,,0.47,,,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701531021,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,,,,1.26,,,,,,,,,,,,,,,,,,,,1.45,,,,1.94,,,1.27,,,,1.01,0.92,,,,,,,,,,,,,,,,
G06009701531022,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,,,,,,,,,,,,,,,,,,,,1.18,,,,1.67,,,1.63,,,,1.37,1.28,,,,,,,,,,,,,,,,
G06009701531023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,,,,,1.6,,,,,,,,,,,,,,,,,,,,2.11,,,,2.29,,,1.26,,,,0.82,1.04,,,,,,,,,,,,,,,,
G06009701531024,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,1.56,,,,,,,,,,,,,,,,,,,,2.07,,,,,,,0.82,,,,0.37,0.99,,,,,,,,,,,,,,,,
G06009701531031,,,,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,1.35,,,,,,,,,,,,,,,,,,,2.52,,,,,,,2.16,,,,,,2.16,,,,,,,,,,,,,,,,,,,,2.83,,,,,,,1.06,,,,0.94,1.6,,,,,,,,,,,,,,,,
G06009701531032,,,,,,,,,,2.38,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,1.81,,,,,,,,,,,,,,,,,,,,2.44,,,,,,,0.72,,,,0.0,1.24,,,,,,,,,,,,,,,,
G06009701531033,,1.67,,,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,1.46,,,,,,,,,,,,,,,,,,,,2.13,,,,,,,0.36,,,,0.37,0.9,,,,,,,,,,,,,,,,
G06009701531041,,1.04,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,,,,,,,,,,1.06,,,,,,0.81,,,,,,,,,,,,,,,,,,,,1.44,,,,,,,0.77,,,,1.06,0.23,,,,,,,,,,,,,,,,
G06009701531042,,1.53,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,,,,,2.19,,,,,,,,,,,,,,,,,,,1.83,,,,,,,1.31,,,,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,,,1.61,1.05,,,,,,,,,,,,,,,,
G06009701531043,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,,,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,1.11,,,,,,,,,,,,,,,,,,,,1.78,,,,,,,0.4,,,,0.69,0.55,,,,,,,,,,,,,,,,
G06009701532001,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,,,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,3.42,,,,3.91,,,3.03,,,,2.78,3.4,,,,,,,,,,,,,,,,
G06009701532002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,3.65,,,,,3.73,,,,,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,4.81,,,,,,4.13,4.88,,,,4.79,5.1,,,,,,,,,,,,,,,,
G06009701532003,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,,,,,,,,,,,,,,,2.66,,,,3.15,,,3.08,,,,2.63,2.87,,,,,,,,,,,,,,,,
G06009701532004,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,,2.69,,,,,,,,,,,,,,,,,,,,2.41,,,,,,,1.94,,,,1.5,2.12,,,,,,,,,,,,,,,,
