trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
183-60632qfyr,4444,183-1,Northbound,"",1,293486,16606,
183-618vM4WAw4e,4446,183-3,Union Station/South Park,"",0,293542,17538,
183-61h0tr9c7,4446,183-2,Union Station/South Park,"",1,293516,18480,
183-61pnovm23,4444,183-1,Northbound,"",1,293479,16606,
183-627748h6t,4446,183-1,Union Station/South Park,"",0,293470,17538,
183-63mc4zr4r,4443,183-1,Southbound,"",0,293454,12224,
183-642smy8sz,4443,183-3,Southbound,"",0,293529,12224,
183-64j5neu03,4444,183-1,Northbound,"",1,293481,16606,
183-65rfg5ncg,4444,183-1,Northbound,"",1,293486,16606,
183-66fpz7jln,4446,183-1,Union Station/South Park,"",0,293470,17538,
183-66kqm2yie,4444,183-2,Southbound,"",0,293495,16607,
183-67mw0i5mv,4446,183-1,Union Station/South Park,"",0,293474,17538,
183-686gsx45t,4444,183-2,Southbound,"",0,293495,16607,
183-68mjijr0m,4446,183-2,Union Station/South Park,"",0,293510,17538,
183-68qtguwq2,4446,183-1,Union Station/South Park,"",0,293470,17538,
183-693cp2zs1,4444,183-2,Northbound,"",1,293505,16606,
183-6abipv57x,4444,183-2,Northbound,"",1,293519,16606,
183-6brsi6mnz,4445,183-1,Southbound,"",0,293464,13220,
183-6bv3dj931,4444,183-1,Southbound,"",0,293451,16607,
183-6cfinydlh,4444,183-1,Southbound,"",0,293488,16607,
183-6dppl42kg,4443,183-3,Southbound,"",0,293531,12224,
183-6dwo0r9du,4444,183-1,Northbound,"",1,293485,16606,
183-6emsw2d68,4447,183-1,Little Tokyo/City West,"",0,293442,18751,
183-6fxzdrtm5,4447,183-1,Little Tokyo/City West,"",0,293450,18751,
183-6gcqbxy0a,4444,183-1,Northbound,"",1,293469,16606,
183-6hlqbvxze,4445,183-1,Southbound,"",0,293467,13220,
183-6ix7gotgq,4447,183-1,Little Tokyo/City West,"",0,293440,18751,
183-6jd2au3m4,4443,183-2,Southbound,"",0,293502,12224,
183-6jkguzu41,4444,183-1,Southbound,"",0,293451,16607,
183-6kotmrc3p,4444,183-1,Southbound,"",0,293486,16607,
183-6mqdlpaza,4444,183-1,Northbound,"",1,293482,16606,
183-6nwsd0ljf,4447,183-1,Little Tokyo/City West,"",0,293444,18751,
183-6o7jt5boc,4443,183-1,Southbound,"",0,293454,12224,
183-6opb2vht9,4443,183-1,Southbound,"",0,293454,12224,
183-6qlkjx32v,4445,183-2,Southbound,"",0,293497,13220,
183-6qyei3p5d,4444,183-2,Southbound,"",0,293520,16607,
183-6r6nw72tt,4446,183-2,Union Station/South Park,"",0,293516,17538,
183-6rpt1k8wd,4444,183-2,Northbound,"",1,293522,16606,
183-6u3wqoa7z,4446,183-2,Union Station/South Park,"",1,293513,18480,
183-6uyi0u8o4,4445,183-1,Southbound,"",0,293466,13220,
183-6vmb48yi0,4444,183-1,Northbound,"",1,293451,16606,
183-6w8wqmjun,4446,183-1,Union Station/South Park,"",0,293474,17538,
183-6yaqf78nf,4446,183-1,Union Station/South Park,"",1,293476,18480,
183-6yj4q8yce,4444,183-1,Northbound,"",1,293478,16606,
183-6yt7xc9t7,4444,183-3,Northbound,"",1,293546,16606,
183-6yuhxwl2c,4443,183-1,Southbound,"",0,293460,12224,
183-6zz51h3ng,4443,183-1,Southbound,"",0,293462,12224,
183-72333bkk5,4443,183-2,Southbound,"",0,293503,12224,
183-72Cqq9d1Vl,4445,183-3,Southbound,"",0,293535,13220,
183-732ndepr9,4444,183-1,Northbound,"",1,293481,16606,
183-73zjtu7g9,4444,183-3,Northbound,"",1,293538,16606,
183-74zp1zdin,4443,183-3,Southbound,"",0,293533,12224,
183-753bvvp3g,4446,183-1,Union Station/South Park,"",0,293463,17538,
183-766fpqhli,4446,183-1,Union Station/South Park,"",1,293459,18480,
183-76rxb8r6l,4444,183-2,Southbound,"",0,293522,16607,
183-77hfdigow,4446,183-1,Union Station/South Park,"",1,293470,18480,
183-77zd0fchd,4447,183-2,Little Tokyo/City West,"",0,293491,18751,
183-7872fee3o,4447,183-1,Little Tokyo/City West,"",0,293441,18751,
183-78dx2iime,4444,183-1,Southbound,"",0,293480,16607,
183-790xfwpb5,4443,183-2,Southbound,"",0,293499,12224,
183-79v30fnph,4446,183-1,Union Station/South Park,"",1,293453,18480,
183-79vah1e76,4447,183-3,Little Tokyo/City West,"",0,293526,18751,
183-7abkljptr,4444,183-3,Northbound,"",1,293544,16606,
183-7apvji3s1,4444,183-1,Southbound,"",0,293487,16607,
183-7b4a08h5n,4443,183-2,Southbound,"",0,293500,12224,
183-7clobfj39,4443,183-1,Southbound,"",0,293458,12224,
183-7clu29oko,4444,183-1,Northbound,"",1,293488,16606,
183-7dg87i6ny,4445,183-1,Southbound,"",0,293467,13220,
183-7f0cs0pmr,4446,183-1,Union Station/South Park,"",1,293463,18480,
183-7frnszhc5,4445,183-1,Southbound,"",0,293468,13220,
183-7g1ce3bfv,4444,183-2,Southbound,"",0,293518,16607,
183-7hj12n1q7,4443,183-1,Southbound,"",0,293460,12224,
183-7hjnswwn5,4446,183-1,Union Station/South Park,"",1,293473,18480,
183-7hpl685i2,4444,183-1,Southbound,"",0,293483,16607,
183-7hzdfgmor,4447,183-1,Little Tokyo/City West,"",0,293440,18751,
183-7i0hftjfb,4445,183-1,Southbound,"",0,293461,13220,
183-7ic1maq83,4443,183-3,Southbound,"",0,293530,12224,
183-7id7m9bu3,4446,183-1,Union Station/South Park,"",0,293476,17538,
183-7ie7a6hc4,4446,183-1,Union Station/South Park,"",0,293473,17538,
183-7ihkc98xs,4447,183-1,Little Tokyo/City West,"",0,293441,18751,
183-7iusm952z,4444,183-1,Northbound,"",1,293486,16606,
183-7k4ggmcme,4446,183-2,Union Station/South Park,"",1,293512,18480,
183-7mbrwq5xn,4444,183-3,Northbound,"",1,293544,16606,
183-7ol8vcog2,4444,183-1,Northbound,"",1,293486,16606,
183-7pen5ku2j,4444,183-2,Northbound,"",1,293506,16606,
183-7pT4LK1s_,4445,183-3,Southbound,"",0,293537,13220,
183-7qg5zdwzi,4446,183-1,Union Station/South Park,"",1,293474,18480,
183-7qxd1tdg9,4447,183-3,Little Tokyo/City West,"",0,293523,18751,
183-7r4kibtkw,4447,183-1,Little Tokyo/City West,"",0,293446,18751,
183-7sg215cvf,4446,183-1,Union Station/South Park,"",0,293470,17538,
183-7tnqae3iq,4443,183-2,Southbound,"",0,293503,12224,
183-7tujqhktj,4445,183-1,Southbound,"",0,293468,13220,
183-7uapnfzje,4443,183-1,Southbound,"",0,293462,12224,
183-7v8rdsxnl,4446,183-1,Union Station/South Park,"",0,293470,17538,
183-7vcb343mu,4444,183-3,Southbound,"",0,293545,16607,
183-7whciqlau,4446,183-1,Union Station/South Park,"",0,293476,17538,
183-7wjlj1exk,4444,183-3,Northbound,"",1,293543,16606,
183-7wjvkrhzj,4444,183-1,Southbound,"",0,293471,16607,
183-7wsf4p2hj,4444,183-1,Southbound,"",0,293449,16607,
183-7x6tjgtk7,4444,183-1,Southbound,"",0,293469,16607,
183-7xq9rqthw,4446,183-1,Union Station/South Park,"",0,293477,17538,
183-7xyddeqsk,4447,183-1,Little Tokyo/City West,"",0,293441,18751,
183-7yehvdzys,4447,183-1,Little Tokyo/City West,"",0,293440,18751,
183-7ywwaichb,4446,183-1,Union Station/South Park,"",1,293476,18480,
183-7z288tu5f,4445,183-1,Southbound,"",0,293465,13220,
183-803xmvi6f,4447,183-1,Little Tokyo/City West,"",0,293448,18751,
183-81r4c94u3,4443,183-2,Southbound,"",0,293498,12224,
183-83e66fuwq,4446,183-2,Union Station/South Park,"",1,293511,18480,
183-84ztj4icy,4444,183-1,Southbound,"",0,293451,16607,
183-85yfwtgew,4443,183-1,Southbound,"",0,293458,12224,
183-862yk3il3,4446,183-1,Union Station/South Park,"",1,293474,18480,
183-88u8lbxzv,4443,183-1,Southbound,"",0,293458,12224,
183-890xn9by3,4446,183-1,Union Station/South Park,"",1,293470,18480,
183-89oq5nmhx,4447,183-1,Little Tokyo/City West,"",0,293443,18751,
183-8agvf5hz1,4445,183-1,Southbound,"",0,293466,13220,
183-8aus9hzsp,4444,183-1,Northbound,"",1,293449,16606,
183-8ax1nw5ji,4443,183-1,Southbound,"",0,293456,12224,
183-8bgm0jgtv,4444,183-1,Southbound,"",0,293478,16607,
183-8br54di7j,4444,183-1,Southbound,"",0,293480,16607,
183-8brnuijkw,4443,183-3,Southbound,"",0,293532,12224,
183-8denkxbmb,4446,183-1,Union Station/South Park,"",0,293463,17538,
183-8dlro5w6z,4446,183-2,Union Station/South Park,"",1,293510,18480,
183-8eba07jrs,4446,183-1,Union Station/South Park,"",0,293473,17538,
183-8eg9ode0h,4447,183-1,Little Tokyo/City West,"",0,293444,18751,
183-8fhpy74kc,4444,183-1,Northbound,"",1,293487,16606,
183-8fol5gpbt,4447,183-2,Little Tokyo/City West,"",0,293492,18751,
183-8fyml755a,4447,183-3,Little Tokyo/City West,"",0,293526,18751,
183-8hbggz9gf,4444,183-1,Southbound,"",0,293471,16607,
183-8hqtfa7ww,4444,183-1,Southbound,"",0,293487,16607,
183-8idvm15h0,4445,183-1,Southbound,"",0,293465,13220,
183-8ke7qte33,4443,183-3,Southbound,"",0,293529,12224,
183-8lrhngjf6,4446,183-1,Union Station/South Park,"",0,293476,17538,
183-8lrlzk7ze,4444,183-1,Northbound,"",1,293487,16606,
183-8MiDs7QIBz,4445,183-3,Southbound,"",0,293536,13220,
183-8nfkks1jv,4446,183-2,Union Station/South Park,"",1,293511,18480,
183-8p4def488,4444,183-1,Southbound,"",0,293487,16607,
183-8PEEyDh1SDT,4446,183-3,Union Station/South Park,"",1,293540,18480,
183-8r5r5u4l1,4447,183-2,Little Tokyo/City West,"",0,293494,18751,
183-8rva1ka30,4444,183-1,Northbound,"",1,293485,16606,
183-8tiiopgjr,4443,183-3,Southbound,"",0,293529,12224,
183-8u744fvf2,4444,183-1,Southbound,"",0,293485,16607,
183-8wau2sfut,4443,183-1,Southbound,"",0,293457,12224,
183-8xeqz4exi,4444,183-1,Northbound,"",1,293451,16606,
183-8xhs4fmhh,4447,183-1,Little Tokyo/City West,"",0,293446,18751,
183-8yikj272z,4444,183-1,Southbound,"",0,293480,16607,
183-8ysvlzc90,4446,183-1,Union Station/South Park,"",0,293473,17538,
183-8yy2vguli,4443,183-1,Southbound,"",0,293455,12224,
183-9_fLfJc1PEM,4446,183-3,Union Station/South Park,"",1,293524,18480,
183-90akefrre,4447,183-2,Little Tokyo/City West,"",0,293490,18751,
183-91lc48qiq,4444,183-1,Northbound,"",1,293485,16606,
183-92355rw83,4447,183-3,Little Tokyo/City West,"",0,293525,18751,
183-92btj4iu0,4444,183-1,Southbound,"",0,293485,16607,
183-93n5nyk41,4444,183-2,Northbound,"",1,293505,16606,
183-94sr2w3hb,4447,183-2,Little Tokyo/City West,"",0,293490,18751,
183-954dclz6o,4444,183-1,Southbound,"",0,293482,16607,
183-95s5a621s,4446,183-1,Union Station/South Park,"",0,293474,17538,
183-95u1z7l7x,4445,183-2,Southbound,"",0,293497,13220,
183-9ce4uw70a,4447,183-1,Little Tokyo/City West,"",0,293443,18751,
183-9ctfbt8cm,4444,183-1,Northbound,"",1,293478,16606,
183-9dy252y5n,4447,183-2,Little Tokyo/City West,"",0,293491,18751,
183-9edc4easd,4444,183-3,Southbound,"",0,293545,16607,
183-9etc44p6w,4446,183-1,Union Station/South Park,"",1,293473,18480,
183-9gjve2eqw,4445,183-1,Southbound,"",0,293461,13220,
183-9gt5t7iaz,4444,183-1,Northbound,"",1,293482,16606,
183-9hfph821w,4444,183-1,Northbound,"",1,293481,16606,
183-9hm95ni53,4446,183-1,Union Station/South Park,"",1,293473,18480,
183-9kob3uyqq,4444,183-1,Northbound,"",1,293480,16606,
183-9m3h4bisu,4446,183-1,Union Station/South Park,"",1,293475,18480,
183-9nd7igt1b,4445,183-2,Southbound,"",0,293507,13220,
183-9nzlwjuiy,4447,183-1,Little Tokyo/City West,"",0,293443,18751,
183-9ol34w1u1,4444,183-1,Northbound,"",1,293484,16606,
183-9q02cjy34,4444,183-1,Southbound,"",0,293471,16607,
183-9qboz60wx,4443,183-1,Southbound,"",0,293458,12224,
183-9qxyc5WqFI,4445,183-3,Southbound,"",0,293537,13220,
183-9shst26pc,4447,183-1,Little Tokyo/City West,"",0,293446,18751,
183-9smdocn4e,4445,183-1,Southbound,"",0,293465,13220,
183-9thfyaxvj,4444,183-2,Northbound,"",1,293505,16606,
183-9tjpgc83i,4445,183-2,Southbound,"",0,293497,13220,
183-9u13gtdi4,4446,183-1,Union Station/South Park,"",0,293473,17538,
183-9wxbdrevf,4447,183-1,Little Tokyo/City West,"",0,293450,18751,
183-9wzvwpors,4444,183-2,Northbound,"",1,293506,16606,
183-a2ddevqzs,4447,183-1,Little Tokyo/City West,"",0,293444,18751,
183-a2kwiyxcu,4443,183-1,Southbound,"",0,293458,12224,
183-a3l5ye0i3,4444,183-1,Northbound,"",1,293488,16606,
183-a6yodwu57,4446,183-2,Union Station/South Park,"",1,293510,18480,
183-a8f6wtzlf,4444,183-1,Northbound,"",1,293479,16606,
183-a8m5rytyf,4447,183-1,Little Tokyo/City West,"",0,293445,18751,
183-a8uk1j179,4444,183-1,Southbound,"",0,293479,16607,
183-a8vxypqkn,4444,183-1,Southbound,"",0,293483,16607,
183-a9ppv3s3i,4444,183-2,Northbound,"",1,293519,16606,
183-a9sanpo1s,4447,183-2,Little Tokyo/City West,"",0,293489,18751,
183-ac24v4xxx,4446,183-1,Union Station/South Park,"",0,293453,17538,
183-acorwz5q9,4444,183-1,Southbound,"",0,293478,16607,
183-ad2yfaxz7,4447,183-2,Little Tokyo/City West,"",0,293489,18751,
183-adc4jnry9,4445,183-2,Southbound,"",0,293507,13220,
183-ae5gqejf9,4444,183-1,Northbound,"",1,293483,16606,
183-afjdcyd0l,4443,183-1,Southbound,"",0,293462,12224,
183-ag_NtiRXPJW,4446,183-3,Union Station/South Park,"",1,293524,18480,
183-ag2dcm70f,4445,183-2,Southbound,"",0,293497,13220,
183-aguh1n6c3,4447,183-1,Little Tokyo/City West,"",0,293445,18751,
183-AIdFdIw5Wjt,4446,183-3,Union Station/South Park,"",0,293540,17538,
183-aig5lqz95,4444,183-1,Northbound,"",1,293486,16606,
183-aihjec8i5,4447,183-2,Little Tokyo/City West,"",0,293494,18751,
183-AJOW8rn8GqL,4446,183-3,Union Station/South Park,"",0,293540,17538,
183-ake2cdblu,4444,183-1,Southbound,"",0,293484,16607,
183-al368av69,4447,183-1,Little Tokyo/City West,"",0,293444,18751,
183-amhqb8ful,4444,183-1,Southbound,"",0,293485,16607,
183-amosbvkz3,4444,183-2,Northbound,"",1,293505,16606,
183-amxwtzpcf,4444,183-1,Northbound,"",1,293478,16606,
183-an6fweh9u,4444,183-3,Southbound,"",0,293547,16607,
183-an8i9wsry,4446,183-1,Union Station/South Park,"",0,293453,17538,
183-aom0y4viw,4443,183-3,Southbound,"",0,293531,12224,
183-aop8w3bv0,4444,183-3,Southbound,"",0,293538,16607,
183-apyvbbqdn,4446,183-1,Union Station/South Park,"",0,293477,17538,
183-aq5gs9rzb,4446,183-2,Union Station/South Park,"",0,293516,17538,
183-aqyc3eop4,4444,183-1,Southbound,"",0,293487,16607,
183-arb6zynpt,4447,183-1,Little Tokyo/City West,"",0,293445,18751,
183-as8r5otjg,4444,183-2,Southbound,"",0,293521,16607,
183-assn8gmnx,4444,183-1,Northbound,"",1,293480,16606,
183-aszefqnq2,4444,183-1,Southbound,"",0,293479,16607,
183-at5qva1wq,4444,183-3,Southbound,"",0,293544,16607,
183-au3jx6zea,4444,183-1,Southbound,"",0,293449,16607,
183-ausrjmz9r,4446,183-1,Union Station/South Park,"",1,293459,18480,
183-avynmhpo9,4444,183-2,Northbound,"",1,293520,16606,
183-aw4q5r6ee,4447,183-1,Little Tokyo/City West,"",0,293448,18751,
183-awvpxh35x,4443,183-1,Southbound,"",0,293452,12224,
183-axD2kmZza,4445,183-3,Southbound,"",0,293536,13220,
183-aypgaks2r,4444,183-1,Southbound,"",0,293478,16607,
183-AyqjYT8xAk,4445,183-3,Southbound,"",0,293534,13220,
183-ayuek80r4,4444,183-1,Southbound,"",0,293451,16607,
183-ayyfs8w7t,4446,183-1,Union Station/South Park,"",0,293463,17538,
183-ayz5lcazo,4444,183-1,Northbound,"",1,293486,16606,
183-aZRExlcX7A-,4446,183-3,Union Station/South Park,"",0,293540,17538,
183-b03fck0ez,4444,183-2,Southbound,"",0,293495,16607,
183-b10lxl69a,4444,183-1,Northbound,"",1,293471,16606,
183-b2x1o50x7,4443,183-1,Southbound,"",0,293458,12224,
183-b30sq7bui,4446,183-2,Union Station/South Park,"",0,293511,17538,
183-b3hm2c1ki,4444,183-3,Southbound,"",0,293538,16607,
183-b4piiwx2o,4443,183-1,Southbound,"",0,293455,12224,
183-b5l323q4w,4446,183-1,Union Station/South Park,"",1,293470,18480,
183-b5u99q6im,4444,183-2,Southbound,"",0,293506,16607,
183-b7dnv1ntg,4445,183-1,Southbound,"",0,293468,13220,
183-b8sfbqktc,4443,183-1,Southbound,"",0,293458,12224,
183-bdkgovsn3,4443,183-1,Southbound,"",0,293457,12224,
183-befv8xl8z,4443,183-3,Southbound,"",0,293532,12224,
183-beqxn0bp7,4444,183-2,Southbound,"",0,293522,16607,
183-bffk0wjii,4444,183-1,Southbound,"",0,293487,16607,
183-bge9mawwb,4443,183-1,Southbound,"",0,293462,12224,
183-bgky1hkjs,4446,183-1,Union Station/South Park,"",0,293477,17538,
183-bgrnfgxnf,4447,183-1,Little Tokyo/City West,"",0,293448,18751,
183-bgsy17vgm,4447,183-1,Little Tokyo/City West,"",0,293442,18751,
183-bgzahvpgd,4444,183-1,Northbound,"",1,293485,16606,
183-bhxkgjcd1,4444,183-3,Southbound,"",0,293545,16607,
183-bi803gjxe,4444,183-1,Northbound,"",1,293482,16606,
183-bkhqk1fns,4443,183-1,Southbound,"",0,293452,12224,
183-bkhyyq87o,4444,183-2,Southbound,"",0,293520,16607,
183-BLn0yUHclFr,4446,183-3,Union Station/South Park,"",0,293540,17538,
183-bmqxxkyxs,4445,183-1,Southbound,"",0,293466,13220,
183-bmx6jm5hf,4446,183-1,Union Station/South Park,"",0,293463,17538,
183-bO10gUWARJH,4446,183-3,Union Station/South Park,"",0,293542,17538,
183-bod7vxupn,4445,183-1,Southbound,"",0,293464,13220,
183-boibbms78,4446,183-2,Union Station/South Park,"",0,293511,17538,
183-bon72qqtx,4446,183-2,Union Station/South Park,"",0,293514,17538,
183-bpy3y4njm,4443,183-1,Southbound,"",0,293460,12224,
183-bqq43x4r7,4443,183-1,Southbound,"",0,293462,12224,
183-btizf1nwd,4447,183-3,Little Tokyo/City West,"",0,293523,18751,
183-buwh9bijr,4444,183-2,Northbound,"",1,293519,16606,
183-bv777zllf,4445,183-2,Southbound,"",0,293508,13220,
183-bv90hpoeg,4447,183-1,Little Tokyo/City West,"",0,293441,18751,
183-bxq8n1u96,4444,183-1,Northbound,"",1,293449,16606,
183-bzl23c8jg,4446,183-1,Union Station/South Park,"",1,293470,18480,
183-c0xfd4y7b,4444,183-3,Southbound,"",0,293546,16607,
183-c1gdxzzww,4446,183-1,Union Station/South Park,"",1,293475,18480,
183-c3i8nfwo5,4445,183-1,Southbound,"",0,293465,13220,
183-c4cwzyqhm,4446,183-2,Union Station/South Park,"",0,293514,17538,
183-c4iu9azmh,4447,183-1,Little Tokyo/City West,"",0,293442,18751,
183-c6ew03jvu,4444,183-1,Northbound,"",1,293487,16606,
183-c76xf9o74,4444,183-3,Northbound,"",1,293547,16606,
183-c82m44bek,4444,183-2,Southbound,"",0,293505,16607,
183-c8wdyww6y,4444,183-1,Southbound,"",0,293481,16607,
183-cacwsnc9w,4444,183-1,Northbound,"",1,293451,16606,
183-cbv22b04v,4446,183-1,Union Station/South Park,"",1,293470,18480,
183-cc044ssgv,4446,183-1,Union Station/South Park,"",1,293459,18480,
183-cci270ixr,4447,183-1,Little Tokyo/City West,"",0,293450,18751,
183-ccqcc53p8,4446,183-1,Union Station/South Park,"",0,293459,17538,
183-cd7r4xitw,4446,183-1,Union Station/South Park,"",0,293474,17538,
183-cff04abh1,4446,183-2,Union Station/South Park,"",1,293514,18480,
183-cg176pjwt,4444,183-2,Southbound,"",0,293520,16607,
183-cgj4cowpq,4447,183-1,Little Tokyo/City West,"",0,293447,18751,
183-cgx5ufa4b,4444,183-1,Southbound,"",0,293482,16607,
183-chwj38210,4444,183-2,Southbound,"",0,293506,16607,
183-ciznqxijk,4446,183-1,Union Station/South Park,"",1,293475,18480,
183-cknsebnqo,4444,183-1,Northbound,"",1,293482,16606,
183-ckvv1t7x5,4444,183-1,Southbound,"",0,293488,16607,
183-cli89q3hg,4446,183-2,Union Station/South Park,"",1,293511,18480,
183-clw3x0yt5,4444,183-3,Southbound,"",0,293547,16607,
183-cmlZJMW3kFb,4446,183-3,Union Station/South Park,"",0,293541,17538,
183-cn25ky0yj,4444,183-1,Northbound,"",1,293478,16606,
183-cn42y693q,4445,183-1,Southbound,"",0,293465,13220,
183-cnng1qy0e,4446,183-1,Union Station/South Park,"",0,293470,17538,
183-copqa8dhj,4446,183-2,Union Station/South Park,"",0,293513,17538,
183-coury7uwb,4443,183-1,Southbound,"",0,293457,12224,
183-cpctkdp9z,4447,183-1,Little Tokyo/City West,"",0,293448,18751,
183-cqhv129a1,4446,183-1,Union Station/South Park,"",1,293476,18480,
183-cqkiurkvg,4443,183-1,Southbound,"",0,293460,12224,
183-cs7exov6g,4446,183-2,Union Station/South Park,"",0,293517,17538,
183-csg67woox,4446,183-1,Union Station/South Park,"",0,293475,17538,
183-csxi1b4s7,4444,183-2,Southbound,"",0,293520,16607,
183-cutbwarlw,4447,183-1,Little Tokyo/City West,"",0,293448,18751,
183-cux1cup6u,4444,183-1,Southbound,"",0,293486,16607,
183-cv2zt98tz,4444,183-1,Northbound,"",1,293486,16606,
183-cv7qhwgo9,4443,183-3,Southbound,"",0,293529,12224,
183-cVchl5cH0v7,4446,183-3,Union Station/South Park,"",0,293539,17538,
183-cvcmw88cr,4445,183-1,Southbound,"",0,293461,13220,
183-cvkg3qlj1,4447,183-3,Little Tokyo/City West,"",0,293525,18751,
183-cvuopuwek,4447,183-1,Little Tokyo/City West,"",0,293448,18751,
183-cvxbscu26,4446,183-1,Union Station/South Park,"",1,293472,18480,
183-cwjhohg7s,4446,183-1,Union Station/South Park,"",1,293477,18480,
183-cx28shhbn,4444,183-1,Northbound,"",1,293485,16606,
183-cxn3fiel6,4444,183-1,Southbound,"",0,293481,16607,
183-CYVou5zDpt0,4446,183-3,Union Station/South Park,"",1,293541,18480,
183-cz0f0yxw3,4444,183-1,Northbound,"",1,293479,16606,
183-czl3qkf26,4444,183-3,Southbound,"",0,293547,16607,
183-CztnIf2yNa,4445,183-3,Southbound,"",0,293536,13220,
183-d00r3cebg,4447,183-2,Little Tokyo/City West,"",0,293496,18751,
183-d1fqJqpdIxG,4446,183-3,Union Station/South Park,"",1,293539,18480,
183-d398dfslv,4446,183-1,Union Station/South Park,"",0,293453,17538,
183-d3ce65rk6,4447,183-1,Little Tokyo/City West,"",0,293442,18751,
183-d3ny9j7jf,4446,183-1,Union Station/South Park,"",1,293472,18480,
183-d4bmd3gi0,4446,183-1,Union Station/South Park,"",1,293473,18480,
183-d4hwtvu27,4443,183-1,Southbound,"",0,293454,12224,
183-d4pxuvqt9,4443,183-1,Southbound,"",0,293452,12224,
183-d50uzemee,4447,183-1,Little Tokyo/City West,"",0,293446,18751,
