pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
mtc:26134-7549254-1644022714347,mtc:1591042031825,mtc:1644021467113,1,1,31.95433,,,,,,
mtc:26154-26164-1644023182631,mtc:1591043856829,mtc:1591044698404,1,1,95.05827,,,,,,
mtc:26156-26164-1644023188145,mtc:1591043879273,mtc:1591044698404,1,1,76.50488,,,,,,
mtc:26336-7549256-1644023446540,mtc:1591228713750,MONT_2,1,1,1.80399,,,,,,
mtc:7549256-26335-1644023449628,MONT_2,mtc:1591228702096,1,1,1.86612,,,,,,
mtc:7549257-26339-1644023498382,MONT_1,mtc:1591228747563,1,1,10.57002,,,,,,
mtc:7549258-26341-1644023558154,MONT_3,mtc:1591228777394,1,1,1.85633,,,,,,
mtc:7549258-26342-1644023561626,MONT_3,mtc:1591228786314,1,1,1.81890,,,,,,
mtc:7549263-26367-1644023630985,mtc:1644023626821,mtc:1591229346164,1,1,1.79897,,,,,,
mtc:7549263-26368-1644023638040,mtc:1644023626821,mtc:1591229361058,1,1,1.47818,,,,,,
mtc:7549262-26347-1644023740773,MONT_6,mtc:1591228853824,1,1,2.83478,,,,,,
mtc:7549262-26348-1644023744663,MONT_6,mtc:1591228860428,1,1,2.71928,,,,,,
mtc:26356-7549264-1644023794150,mtc:1591229007392,mtc:1644023783301,1,1,2.52319,,,,,,
mtc:26357-7549264-1644023797718,mtc:1591229018407,mtc:1644023783301,1,1,2.00414,,,,,,
mtc:26344-7549260-1644023998099,mtc:1591228816460,MONT_5,1,1,1.91828,,,,,,
mtc:7549260-26345-1644024000990,MONT_5,mtc:1591228825435,1,1,1.94066,,,,,,
mtc:7549259-26355-1644024025968,MONT_7,mtc:1591228973659,1,1,1.22215,,,,,,
mtc:7549265-26360-1644024081808,mtc:1644024076543,mtc:1591229205386,1,1,1.61220,,,,,,
mtc:26361-7549265-1644024084996,mtc:1591229215327,mtc:1644024076543,1,1,1.63872,,,,,,
mtc:26374-7549265-1644024106312,mtc:1591229479558,mtc:1644024076543,1,1,24.49287,,,,,,
mtc:26358-7549266-1644024130138,mtc:1591229045320,mtc:1644024116735,1,1,9.44366,,,,,,
mtc:26374-7549266-1644024195985,mtc:1591229479558,mtc:1644024116735,1,1,49.98373,,,,,,
mtc:26373-7549266-1644024214210,mtc:1591229465381,mtc:1644024116735,6,1,11.81876,,,,,,
mtc:26384-7549266-1644024299007,mtc:1591229855554,mtc:1644024116735,1,1,8.06039,,,,,,
mtc:7549267-7549266-1644024325346,mtc:1644024320665,mtc:1644024116735,1,1,5.16347,,,,,,
mtc:7549267-7549264-1644024329740,mtc:1644024320665,mtc:1644023783301,1,1,30.13203,,,,,,
mtc:7549269-26380-1644025005857,mtc:1644025000741,mtc:1591229793344,1,1,0.91216,,,,,,
mtc:7549269-7549268-1644025010388,mtc:1644025000741,mtc:1644024994404,1,1,1.16537,,,,,,
mtc:7549269-26373-1644025014236,mtc:1644025000741,mtc:1591229465381,1,1,4.73839,,,,,,
mtc:7549270-26365-1644025302254,mtc:1644025298309,mtc:1591229311962,1,1,0.89747,,,,,,
mtc:26364-7549270-1644025306023,mtc:1591229298754,mtc:1644025298309,1,1,1.02650,,,,,,
mtc:7549271-7549270-1644025324738,mtc:1644025318499,mtc:1644025298309,1,1,19.50991,,,,,,
mtc:7549271-26369-1644025386310,mtc:1644025318499,mtc:1591229390179,1,1,30.81245,,,,,,
mtc:7549273-26391-1644025510195,mtc:1644025506178,mtc:1591235038609,1,1,0.89325,,,,,,
mtc:7549273-26392-1644025513942,mtc:1644025506178,mtc:1591235049597,1,1,1.01810,,,,,,
mtc:7549273-7549272-1644025517357,mtc:1644025506178,mtc:1644025425903,1,1,4.65169,,,,,,
mtc:7549268-26383-1644025613056,mtc:1644024994404,mtc:1591229831971,1,1,23.68488,,,,,,
mtc:26408-26394-1644025675200,mtc:1591235467071,mtc:1591235087389,1,1,1.01399,,,,,,
mtc:26408-26393-1644025679451,mtc:1591235467071,mtc:1591235071574,1,1,0.92345,,,,,,
mtc:7549274-26387-1644025945504,mtc:1644025943830,mtc:1591234884738,1,1,1.07766,,,,,,
mtc:7549274-26388-1644025956345,mtc:1644025943830,mtc:1591234925999,1,1,1.04297,,,,,,
mtc:7549274-7549272-1644026239707,mtc:1644025943830,mtc:1644025425903,1,1,22.68930,,,,,,
mtc:7549271-7549272-1644026351858,mtc:1644025318499,mtc:1644025425903,6,1,4.95246,,,,,,
mtc:7549263-7549275-1644026469581,mtc:1644023626821,mtc:1644026453110,1,1,12.29589,,,,,,
mtc:7549277-26373-1644026587312,mtc:1644026582702,mtc:1591229465381,1,1,31.09073,,,,,,
mtc:7549278-7549277-1644026625627,mtc:1644026614841,mtc:1644026582702,6,1,9.23301,,,,,,
mtc:7549278-26374-1644026635215,mtc:1644026614841,mtc:1591229479558,1,1,8.72652,,,,,,
mtc:7549278-7549276-1644026639039,mtc:1644026614841,mtc:1644026506623,1,1,5.58417,,,,,,
mtc:7549279-26362-1644026662733,mtc:1644026658709,mtc:1591229248570,1,1,1.80400,,,,,,
mtc:7549279-26363-1644026666093,mtc:1644026658709,mtc:1591229264857,1,1,1.93060,,,,,,
mtc:7549279-7549276-1644026669698,mtc:1644026658709,mtc:1644026506623,1,1,6.96954,,,,,,
mtc:26359-7549276-1644026675618,mtc:1591229068133,mtc:1644026506623,1,1,26.32027,,,,,,
mtc:7549280-26372-1644026739750,mtc:1644026722948,mtc:1591229451219,1,1,10.66831,,,,,,
mtc:7549280-7549278-1644026746246,mtc:1644026722948,mtc:1644026614841,6,1,7.86554,,,,,,
mtc:26370-7549281-1644026877152,mtc:1591229401450,mtc:1644026853208,6,1,6.52346,,,,,,
mtc:26369-7549281-1644026885694,mtc:1591229390179,mtc:1644026853208,1,1,4.64099,,,,,,
mtc:7549281-7549275-1644026889166,mtc:1644026853208,mtc:1644026453110,1,1,9.75392,,,,,,
mtc:7549275-7549276-1644026967346,mtc:1644026453110,mtc:1644026506623,1,1,142.96028,,,,,,
mtc:26326-26399-1644027042040,16994,mtc:1591235207121,1,1,4.44773,,,,,,
mtc:26399-26328-1644027045956,mtc:1591235207121,15731,1,1,1.62521,,,,,,
mtc:7549282-26397-1644027123777,mtc:1644027113924,mtc:1591235140281,2,1,12.08314,,,,,,
mtc:26370-7549283-1644027142004,mtc:1591229401450,mtc:1644027130412,1,1,17.53874,,,,,,
mtc:7549283-26396-1644027145066,mtc:1644027130412,mtc:1591235123971,1,1,1.43732,,,,,,
mtc:7549283-7549282-1644027148859,mtc:1644027130412,mtc:1644027113924,1,1,1.52623,,,,,,
mtc:7549284-26398-1644027168813,mtc:1644027156355,mtc:1591235173713,1,1,1.32867,,,,,,
mtc:26397-7549284-1644027172268,mtc:1591235140281,mtc:1644027156355,1,1,1.27039,,,,,,
mtc:7549284-26399-1644027189184,mtc:1644027156355,mtc:1591235207121,1,1,14.39168,,,,,,
mtc:26385-7549285-1644027238377,mtc:1591229870542,mtc:1644027231655,1,1,5.54877,,,,,,
mtc:7549286-26378-1644027264746,mtc:1644027263639,mtc:1591229756013,1,1,0.89958,,,,,,
mtc:7549286-26379-1644027271530,mtc:1644027263639,mtc:1591229771123,1,1,0.88309,,,,,,
mtc:7549287-7549286-1644027288344,mtc:1644027281752,mtc:1644027263639,1,1,3.10171,,,,,,
mtc:7549287-7549285-1644027304757,mtc:1644027281752,mtc:1644027231655,1,1,83.31467,,,,,,
mtc:7549287-26399-1644027313834,mtc:1644027281752,mtc:1591235207121,1,1,99.79644,,,,,,
mtc:7549288-26408-1644027483232,mtc:1644027472601,mtc:1591235467071,1,1,2.79021,,,,,,
mtc:7549289-26407-1644027496062,mtc:1644027490038,mtc:1591235431447,1,1,2.76535,,,,,,
mtc:7549290-39862-1644027508450,mtc:1644027503228,mtc:1592698303612,1,1,2.73680,,,,,,
mtc:7549290-26386-1644027514134,mtc:1644027503228,mtc:1591229892773,1,1,36.00690,,,,,,
mtc:7549289-7549290-1644027520965,mtc:1644027490038,mtc:1644027503228,1,1,71.85466,,,,,,
mtc:7549288-7549289-1644027528439,mtc:1644027472601,mtc:1644027490038,1,1,79.12336,,,,,,
mtc:7549289-26325-1644027548036,mtc:1644027490038,MONT,1,1,1.44033,,,,,,
mtc:7549281-7549291-1644028353163,mtc:1644026853208,mtc:1644028342736,6,1,5.47593,,,,,,
mtc:7549291-7549272-1644028365884,mtc:1644028342736,mtc:1644025425903,1,1,26.00616,,,,,,
mtc:26690-7549299-1644028663880,mtc:1591458585565,POWL_1,1,1,2.14857,,,,,,
mtc:7549299-26689-1644028668697,POWL_1,mtc:1591458571413,1,1,2.46672,,,,,,
mtc:26694-7549298-1644028704883,mtc:1591458749739,POWL_2,1,1,1.63447,,,,,,
mtc:26693-7549298-1644028707821,mtc:1591458738701,POWL_2,1,1,1.87116,,,,,,
mtc:7549297-26686-1644028915451,POWL_3,mtc:1591458513468,1,1,2.82122,,,,,,
mtc:7549297-26685-1644028918460,POWL_3,mtc:1591458506066,1,1,2.90690,,,,,,
mtc:26688-7549300-1644028972646,mtc:1591458528360,mtc:1644028959481,1,1,4.11487,,,,,,
mtc:26687-7549300-1644028975718,mtc:1591458520288,mtc:1644028959481,1,1,3.56750,,,,,,
mtc:7549301-26691-1644029011795,mtc:1644029007992,mtc:1591458594630,1,1,1.69774,,,,,,
mtc:26692-7549301-1644029015575,mtc:1591458607538,mtc:1644029007992,1,1,1.92109,,,,,,
mtc:7549302-26695-1644029051819,mtc:1644029050568,mtc:1591458760615,1,1,1.80069,,,,,,
mtc:7549302-26696-1644029060184,mtc:1644029050568,mtc:1591458797314,1,1,1.81616,,,,,,
mtc:7549292-26669-1644029118690,POWL_8,mtc:1591457842739,1,1,1.18212,,,,,,
mtc:7549303-26698-1644029161916,mtc:1644029155860,mtc:1591459038518,1,1,1.72835,,,,,,
mtc:26699-7549303-1644029165411,mtc:1591459048206,mtc:1644029155860,1,1,1.62680,,,,,,
mtc:7549293-26668-1644029181043,POWL_7,mtc:1591407290473,1,1,1.79153,,,,,,
mtc:7549293-26667-1644029184217,POWL_7,mtc:1591407280226,1,1,1.64271,,,,,,
mtc:7549304-26697-1644029236762,mtc:1644029231018,mtc:1591459022545,1,1,14.69377,,,,,,
mtc:7549304-7549303-1644029240132,mtc:1644029231018,mtc:1644029155860,1,1,6.13053,,,,,,
mtc:26670-7549294-1644029265024,mtc:1591457966822,POWL_6,1,1,2.05848,,,,,,
mtc:7549294-26671-1644029268654,POWL_6,mtc:1591457976308,1,1,2.31841,,,,,,
mtc:7549305-26673-1644029311461,mtc:1644029303207,mtc:1591457997933,1,1,1.62621,,,,,,
mtc:26672-7549305-1644029314525,mtc:1591457987071,mtc:1644029303207,1,1,1.97982,,,,,,
mtc:26676-7549295-1644029354444,mtc:1591458213781,POWL_5,1,1,2.12366,,,,,,
mtc:7549295-26675-1644029358310,POWL_5,mtc:1591458183177,1,1,2.16533,,,,,,
mtc:26677-7549306-1644029413842,mtc:1591458223347,mtc:1644029411585,1,1,1.62036,,,,,,
mtc:26678-7549306-1644029417627,mtc:1591458232165,mtc:1644029411585,1,1,1.76478,,,,,,
mtc:7549296-26679-1644029493034,POWL_4,mtc:1591458315941,1,1,2.55152,,,,,,
mtc:7549296-26680-1644029497020,POWL_4,mtc:1591458323125,1,1,2.27224,,,,,,
mtc:26681-7549296-1644029507902,mtc:1591458329974,POWL_4,1,1,6.03550,,,,,,
mtc:7549307-26682-1644029536121,mtc:1644029534776,mtc:1591458339584,1,1,2.12102,,,,,,
mtc:26683-7549307-1644029539922,mtc:1591458348673,mtc:1644029534776,1,1,1.98252,,,,,,
mtc:7549309-26720-1644029853422,mtc:1644029851812,mtc:1591460102145,1,1,4.90837,,,,,,
mtc:7549309-3507-1644029900461,mtc:1644029851812,mtc:1586757225033,1,1,107.27265,,,,,,
mtc:3507-3471-1644029958747,mtc:1586757225033,POWL,1,1,4.66558,,,,,,
mtc:7549310-26701-1644029980210,mtc:1644029978849,mtc:1591459207543,1,1,18.02957,,,,,,
mtc:7549308-3487-1644030186979,mtc:1644029841358,mtc:powell_n1_concourse,1,1,14.31796,,,,,,
mtc:7549311-26723-1644030385775,mtc:1644030383843,mtc:1591460218820,1,1,1.56387,,,,,,
mtc:7549311-26722-1644030389827,mtc:1644030383843,mtc:1591460198153,1,1,1.65454,,,,,,
mtc:26702-7549311-1644030397493,mtc:1591459234858,mtc:1644030383843,1,1,2.70766,,,,,,
mtc:7549313-7549307-1644030491763,mtc:1644030489799,mtc:1644029534776,1,1,23.62787,,,,,,
mtc:7549313-7549312-1644030495784,mtc:1644030489799,mtc:1644030484649,1,1,48.87181,,,,,,
mtc:7549312-3496-1644030499089,mtc:1644030484649,mtc:powell_n6_concourse_muni,1,1,7.19976,,,,,,
mtc:7549314-3496-1644030595295,mtc:1644030593973,mtc:powell_n6_concourse_muni,1,1,4.72760,,,,,,
mtc:7549315-7549301-1644030604509,mtc:1644030601285,mtc:1644029007992,1,1,22.88404,,,,,,
mtc:7549302-7549315-1644030609234,mtc:1644029050568,mtc:1644030601285,1,1,14.25934,,,,,,
mtc:7549315-7549314-1644030612235,mtc:1644030601285,mtc:1644030593973,1,1,70.19069,,,,,,
mtc:7549316-7549300-1644030671014,mtc:1644030669018,mtc:1644028959481,1,1,40.68388,,,,,,
mtc:7549312-7549316-1644030675914,mtc:1644030484649,mtc:1644030669018,1,1,12.00262,,,,,,
mtc:26684-7549312-1644030707065,mtc:1591458357221,mtc:1644030484649,1,1,4.16812,,,,,,
mtc:7549317-26726-1644030851510,mtc:1644030850087,mtc:1591460271231,1,1,1.41475,,,,,,
mtc:26727-7549317-1644030855357,mtc:1591460281721,mtc:1644030850087,1,1,1.56878,,,,,,
mtc:7549318-7549308-1644030894338,mtc:1644030892560,mtc:1644029841358,1,1,1.69549,,,,,,
mtc:7549304-7549318-1644030907890,mtc:1644029231018,mtc:1644030892560,1,1,18.94594,,,,,,
mtc:7549319-7549313-1644030948146,mtc:1644030946920,mtc:1644030489799,1,1,6.23547,,,,,,
mtc:7549320-7549318-1644030987797,mtc:1644030985540,mtc:1644030892560,1,1,63.93758,,,,,,
mtc:7549322-7549321-1644031009436,mtc:1644031006457,mtc:1644031002098,1,1,16.12087,,,,,,
mtc:7549321-7549320-1644031019517,mtc:1644031002098,mtc:1644030985540,6,0,11.16418,,,,,,
mtc:7549323-7549322-1644031040864,mtc:1644031038710,mtc:1644031006457,1,1,23.88769,,,,,,
mtc:26706-7549322-1644031054059,mtc:1591459536685,mtc:1644031006457,1,1,11.56407,,,,,,
mtc:7549322-7549317-1644031056486,mtc:1644031006457,mtc:1644030850087,1,1,11.36954,,,,,,
mtc:7549323-7549308-1644031070528,mtc:1644031038710,mtc:1644029841358,6,1,14.11598,,,,,,
mtc:7549320-7549313-1644031105720,mtc:1644030985540,mtc:1644030489799,1,1,69.81477,,,,,,
mtc:7549324-7549319-1644031110125,mtc:1644031096201,mtc:1644030946920,6,1,9.30686,,,,,,
mtc:7549324-26704-1644031120957,mtc:1644031096201,mtc:1591459312619,1,1,6.81070,,,,,,
mtc:7549325-26702-1644031160648,mtc:1644031152016,mtc:1591459234858,1,1,28.05558,,,,,,
mtc:7549325-7549319-1644031164410,mtc:1644031152016,mtc:1644030946920,6,1,7.94575,,,,,,
mtc:26702-3496-1644031174328,mtc:1591459234858,mtc:powell_n6_concourse_muni,6,1,13.26775,,,,,,
mtc:26705-7549326-1644031275029,mtc:1591459522170,mtc:1644031263238,1,1,5.60461,,,,,,
mtc:7549308-7549326-1644031279374,mtc:1644029841358,mtc:1644031263238,6,1,15.83475,,,,,,
mtc:7549327-26711-1644031408333,mtc:1644031398532,mtc:1591459754155,1,1,1.74401,,,,,,
mtc:26710-7549327-1644031411740,mtc:1591459737477,mtc:1644031398532,1,1,1.53749,,,,,,
mtc:26718-26714-1644039371406,mtc:1591459939091,mtc:1591459806253,1,1,2.01497,,,,,,
mtc:26715-26718-1644039375525,mtc:1591459823387,mtc:1591459939091,1,1,2.06353,,,,,,
mtc:26716-26718-1644039382045,mtc:1591459865974,mtc:1591459939091,1,1,60.72682,,,,,,
mtc:26716-7009-1644039386644,mtc:1591459865974,16995,1,1,12.21059,,,,,,
mtc:26716-7010-1644039390211,mtc:1591459865974,15417,1,1,3.07895,,,,,,
mtc:26716-7549327-1644039393886,mtc:1591459865974,mtc:1644031398532,1,1,42.49694,,,,,,
mtc:26716-26717-1644039421371,mtc:1591459865974,mtc:1591459906283,1,1,131.74302,,,,,,
mtc:26700-26717-1644039454354,mtc:1591459194008,mtc:1591459906283,1,1,17.05166,,,,,,
mtc:3507-26719-1644039489989,mtc:1586757225033,mtc:1591460056448,1,1,37.32884,,,,,,
mtc:7549310-3507-1644039529612,mtc:1644029978849,mtc:1586757225033,1,1,65.89806,,,,,,
mtc:7549305-3487-1644040227876,mtc:1644029303207,mtc:powell_n1_concourse,1,1,17.52642,,,,,,
mtc:7549319-7549306-1644040237658,mtc:1644030946920,mtc:1644029411585,1,1,26.32840,,,,,,
mtc:7549329-7549328-1644040927175,mtc:1644040925381,mtc:1644040922812,1,1,6.75869,,,,,,
mtc:7549328-25302-1644040930657,mtc:1644040922812,mtc:1590032234026,1,1,2.33779,,,,,,
mtc:7549328-25314-1644040934123,mtc:1644040922812,mtc:1590096086384,1,1,2.59066,,,,,,
mtc:7549329-25312-1644040942241,mtc:1644040925381,mtc:1590095924653,1,1,54.24601,,,,,,
mtc:7549330-25448-1644040975716,mtc:1644040974526,mtc:1590524936487,1,1,1.39855,,,,,,
mtc:7549330-25446-1644040979952,mtc:1644040974526,mtc:1590524904898,1,1,1.37158,,,,,,
mtc:7549331-7549330-1644040990864,mtc:1644040989195,mtc:1644040974526,1,1,4.14248,,,,,,
mtc:25312-7549331-1644041010416,mtc:1590095924653,mtc:1644040989195,1,1,32.29081,,,,,,
mtc:7549332-25300-1644041079652,mtc:1644041078227,mtc:1590032183118,1,1,2.90590,,,,,,
mtc:25313-7549332-1644041083796,mtc:1590096026092,mtc:1644041078227,1,1,2.75007,,,,,,
mtc:7549332-25298-1644041088607,mtc:1644041078227,mtc:1590032026787,1,1,24.05944,,,,,,
mtc:7549333-25367-1644041168432,mtc:1644041161497,mtc:1590159379295,1,1,11.50373,,,,,,
mtc:25354-7549333-1644041171814,mtc:1590158956736,mtc:1644041161497,1,1,10.03656,,,,,,
mtc:7549333-7523103-1644041179109,mtc:1644041161497,DELN_1,1,1,6.28553,,,,,,
mtc:7549333-7523105-1644041190386,mtc:1644041161497,mtc:1643684885752,1,1,22.85801,,,,,,
mtc:26767-7549334-1644041536175,mtc:1591644281249,mtc:1644041526380,1,1,34.85708,,,,,,
mtc:7549334-39790-1644041540821,mtc:1644041526380,mtc:1592688856110,1,1,16.63224,,,,,,
mtc:25828-7549335-1644042603552,mtc:1590699396351,mtc:1644042591457,1,1,42.10324,,,,,,
mtc:7549335-7544478-1644042606569,mtc:1644042591457,mtc:1643856161101,1,1,1.59554,,,,,,
mtc:7549335-25860-1644042637503,mtc:1644042591457,mtc:1590701219729,1,1,30.12920,,,,,,
mtc:25821-25825-1644043000029,mtc:1590699163325,mtc:1590699293108,1,1,8.81210,,,,,,
mtc:26211-7549338-1644044648064,mtc:1591153546284,CIVC_1,1,1,10.78673,,,,,,
mtc:7549338-26212-1644044650704,CIVC_1,mtc:1591153561044,1,1,7.23336,,,,,,
mtc:26213-7549338-1644044668532,mtc:1591153620117,CIVC_1,1,1,46.87309,,,,,,
mtc:7549341-26217-1644044741466,CIVC_3,mtc:1591153735689,1,1,2.83374,,,,,,
mtc:7549340-26221-1644044778206,CIVC_4,mtc:1591153799461,1,1,3.23569,,,,,,
mtc:7549340-26220-1644044782465,CIVC_4,mtc:1591153787877,1,1,3.07282,,,,,,
mtc:26231-7549349-1644044802710,mtc:1591154299008,mtc:1644044791929,1,1,2.77425,,,,,,
mtc:26232-7549349-1644044806104,mtc:1591154317641,mtc:1644044791929,1,1,3.17167,,,,,,
mtc:26224-7549350-1644044917287,mtc:1591154094407,mtc:1644044883516,1,1,2.17444,,,,,,
mtc:26225-7549350-1644044921083,mtc:1591154114835,mtc:1644044883516,1,1,2.46282,,,,,,
mtc:26257-7549350-1644044929606,mtc:1591219791959,mtc:1644044883516,1,1,9.85761,,,,,,
mtc:26233-26257-1644044939445,mtc:1591154447784,mtc:1591219791959,1,1,12.90874,,,,,,
mtc:7549339-26216-1644044966958,CIVC_2,mtc:1591153704799,1,1,1.71763,,,,,,
mtc:26253-26254-1644045055568,mtc:1591219597330,mtc:1591219608922,1,1,54.62514,,,,,,
mtc:26264-7549351-1644045099629,mtc:1591220064606,mtc:1644045097608,1,1,1.64337,,,,,,
mtc:26266-7549351-1644045103619,mtc:1591220099697,mtc:1644045097608,1,1,1.57715,,,,,,
mtc:7549351-26254-1644045108011,mtc:1644045097608,mtc:1591219608922,1,1,12.15541,,,,,,
mtc:7549352-26268-1644045120917,mtc:1644045118117,mtc:1591220163601,1,1,3.75259,,,,,,
mtc:26201-26254-1644045146727,15727,mtc:1591219608922,1,1,9.25999,,,,,,
mtc:26199-26254-1644045150184,16997,mtc:1591219608922,1,1,6.51933,,,,,,
mtc:7549353-26254-1644045166092,mtc:1644045164510,mtc:1591219608922,1,1,6.17829,,,,,,
mtc:7549353-7549352-1644045179555,mtc:1644045164510,mtc:1644045118117,1,1,135.64498,,,,,,
mtc:26194-26274-1644045579697,CIVC,mtc:1591220326471,1,1,12.46837,,,,,,
mtc:7549354-26234-1644045637392,mtc:1644045635717,mtc:1591154490128,1,1,23.20588,,,,,,
mtc:7549354-26244-1644045641271,mtc:1644045635717,mtc:1591219116538,1,1,3.91595,,,,,,
mtc:26235-7549354-1644045645232,mtc:1591154531099,mtc:1644045635717,1,1,5.32120,,,,,,
mtc:7549355-26233-1644045699290,mtc:1644045697963,mtc:1591154447784,1,1,16.57142,,,,,,
mtc:7549355-26237-1644045703894,mtc:1644045697963,mtc:1591154652635,6,1,8.67577,,,,,,
mtc:7549356-26257-1644045757569,mtc:1644045754449,mtc:1591219791959,1,1,100.77473,,,,,,
mtc:26242-7549356-1644045839254,mtc:1591154976349,mtc:1644045754449,1,1,12.29697,,,,,,
mtc:7549356-26226-1644045842938,mtc:1644045754449,mtc:1591154149368,1,1,4.50637,,,,,,
mtc:7549357-26241-1644045874985,mtc:1644045871994,mtc:1591154884784,1,1,44.20487,,,,,,
mtc:26242-7549357-1644045890934,mtc:1591154976349,mtc:1644045871994,6,1,11.27239,,,,,,
mtc:7549358-7549349-1644045946339,mtc:1644045943919,mtc:1644044791929,1,1,14.07689,,,,,,
mtc:26240-7549358-1644045950862,mtc:1591154854263,mtc:1644045943919,1,1,11.58723,,,,,,
mtc:7549356-7549358-1644045956409,mtc:1644045754449,mtc:1644045943919,1,1,63.63026,,,,,,
mtc:26262-26276-1644046065238,mtc:1591220006398,mtc:1591220416767,1,1,3.35880,,,,,,
mtc:7549360-26205-1644046179982,CIVC_5,mtc:1591153294934,1,1,1.90837,,,,,,
mtc:7549359-26209-1644046199968,CIVC_6,mtc:1591153400306,1,1,1.57391,,,,,,
mtc:26208-7549359-1644046202962,mtc:1591153389189,CIVC_6,1,1,1.78826,,,,,,
